4046.277344	214.874619
4043.892578	208.585602
4041.505859	207.455627
4039.119141	224.131302
4036.731445	211.479736
4034.342773	241.745255
4031.952148	231.188782
4029.561523	221.686279
4027.169922	236.232559
4024.777344	238.228928
4022.383789	237.090286
4019.989258	235.952469
4017.593750	242.120850
4015.197266	229.506485
4012.799805	232.544006
4010.401367	248.087662
4008.001953	246.947388
4005.601563	243.724808
4003.201172	232.175552
4000.798828	248.735168
3998.395508	256.959015
3995.991211	251.657471
3993.585938	269.228912
3991.180664	274.317352
3988.773438	282.517670
3986.365234	269.946289
3983.957031	279.179504
3981.546875	286.330444
3979.135742	295.549622
3976.724609	305.797974
3974.311523	284.952362
3971.898438	284.838806
3969.483398	289.902100
3967.068359	314.625366
3964.651367	305.188995
3962.234375	314.374359
3959.815430	279.102631
3957.396484	286.224274
3954.975586	338.787231
3952.554688	326.262146
3950.131836	309.618713
3947.708984	340.444397
3945.284180	329.995850
3942.859375	329.863800
3940.432617	342.096680
3938.005859	336.809692
3935.577148	334.615601
3933.148438	331.394012
3930.718750	373.440369
3928.287109	368.148865
3925.855469	360.805634
3923.421875	350.385620
3920.988281	354.353424
3918.552734	369.611603
3916.117188	357.147675
3913.680664	391.883881
3911.242188	371.217133
3908.803711	393.618927
3906.363281	363.746124
3903.922852	381.011566
3901.480469	365.501038
3899.038086	387.868652
3896.593750	386.689423
3894.149414	413.120575
3891.703125	394.555115
3889.256836	397.461273
3886.808594	417.727753
3884.360352	423.684784
3881.910156	415.349640
3879.459961	420.282471
3877.007813	430.309631
3874.555664	478.041870
3872.101563	451.358124
3869.646484	446.083374
3867.191406	432.668396
3864.734375	451.828339
3862.277344	462.834900
3859.818359	494.168579
3857.358398	492.952057
3854.897461	490.720398
3852.436523	500.677277
3849.973633	513.671387
3847.509766	503.315613
3845.044922	517.312195
3842.579102	542.450439
3840.113281	509.797791
3837.645508	544.036316
3835.176758	543.815308
3832.707031	542.582092
3830.236328	548.432800
3827.764648	555.290039
3825.291992	556.075256
3822.818359	571.008545
3820.343750	584.919312
3817.868164	572.563416
3815.390625	585.452515
3812.913086	605.393799
3810.434570	616.241516
3807.955078	588.769775
3805.473633	585.506470
3802.992188	626.568848
3800.509766	639.403381
3798.025391	615.992371
3795.541016	643.912048
3793.054688	623.535034
3790.568359	645.396729
3788.080078	647.142761
3785.591797	679.021240
3783.101563	691.796387
3780.610352	681.476990
3778.119141	690.227295
3775.625977	710.001343
3773.131836	692.669556
3770.636719	692.385925
3768.140625	725.154907
3765.643555	694.822266
3763.145508	713.552124
3760.646484	720.262146
3758.146484	770.964355
3755.645508	780.643494
3753.143555	771.330872
3750.639648	771.014221
3748.135742	767.702698
3745.630859	766.389404
3743.124023	835.899048
3740.617188	830.570007
3738.108398	832.221863
3735.599609	837.857178
3733.088867	873.363220
3730.577148	875.990112
3728.064453	879.609680
3725.551758	901.129211
3723.037109	900.758057
3720.521484	889.455078
3718.004883	891.075256
3715.487305	948.301086
3712.967773	920.117859
3710.448242	943.550293
3707.927734	972.913696
3705.406250	980.442871
3702.882813	998.865906
3700.359375	988.548096
3697.833984	970.317566
3695.308594	989.710815
3692.781250	989.301697
3690.252930	1048.226196
3687.723633	1030.988403
3685.193359	1067.120605
3682.662109	1075.567993
3680.129883	1092.893433
3677.596680	1082.572388
3675.062500	1063.381592
3672.527344	1099.424194
3669.990234	1131.494019
3667.453125	1132.010132
3664.915039	1145.328003
3662.375000	1158.634399
3659.833984	1137.489990
3657.292969	1194.065430
3654.750000	1188.653809
3652.206055	1183.246460
3649.661133	1198.472534
3647.115234	1177.353760
3644.568359	1238.701294
3642.019531	1245.054199
3639.470703	1234.729126
3636.920898	1261.664307
3634.369141	1259.179565
3631.817383	1299.794434
3629.263672	1292.399536
3626.708984	1357.433105
3624.153320	1317.736572
3621.596680	1350.435059
3619.039063	1384.083252
3616.480469	1374.712646
3613.920898	1425.901611
3611.360352	1393.090942
3608.797852	1475.455078
3606.235352	1466.060425
3603.670898	1513.224121
3601.105469	1551.576538
3598.540039	1531.444336
3595.972656	1558.070679
3593.404297	1556.446045
3590.834961	1582.065796
3588.264648	1605.718506
3585.692383	1619.629272
3583.120117	1661.708984
