4046.277344	197.055756
4043.892578	197.055756
4041.505859	203.264618
4039.119141	205.279144
4036.731445	198.916580
4034.342773	196.745056
4031.952148	188.298553
4029.561523	215.412140
4027.169922	215.327026
4024.777344	202.703568
4022.383789	197.401169
4019.989258	206.719421
4017.593750	207.681259
4015.197266	222.204010
4012.799805	215.859222
4010.401367	226.197571
4008.001953	231.317795
4005.601563	227.059860
4003.201172	221.764099
4000.798828	241.450043
3998.395508	230.951019
3995.991211	232.939148
3993.585938	220.372711
3991.180664	227.558716
3988.773438	228.506943
3986.365234	258.525482
3983.957031	252.195618
3981.546875	253.132706
3979.135742	258.217041
3976.724609	260.187439
3974.311523	239.359985
3971.898438	257.908600
3969.483398	274.371643
3967.068359	251.493301
3964.651367	270.014679
3962.234375	260.599792
3959.815430	276.001465
3957.396484	268.658173
3954.975586	271.649506
3952.554688	279.800751
3950.131836	282.785095
3947.708984	281.640381
3945.284180	279.465240
3942.859375	306.154846
3940.432617	307.062683
3938.005859	319.299713
3935.577148	290.343384
3933.148438	314.927216
3930.718750	308.628418
3928.287109	327.014923
3925.855469	310.436768
3923.421875	317.504852
3920.988281	324.567169
3918.552734	322.383453
3916.117188	329.437958
3913.680664	319.046844
3911.242188	350.707886
3908.803711	338.266266
3906.363281	379.115692
3903.922852	360.527100
3901.480469	338.881897
3899.038086	358.190063
3896.593750	360.091736
3894.149414	375.285278
3891.703125	364.912384
3889.256836	356.591248
3886.808594	371.767487
3884.360352	367.533783
3881.910156	409.226563
3879.459961	401.920593
3877.007813	372.187225
3874.555664	389.364594
3872.101563	417.735504
3869.646484	399.234436
3867.191406	402.127106
3864.734375	416.211243
3862.277344	433.335541
3859.818359	414.857574
3857.358398	415.705963
3854.897461	432.809296
3852.436523	461.069946
3849.973633	434.488861
3847.509766	454.607666
3845.044922	432.107819
3842.579102	449.169220
3840.113281	468.243683
3837.645508	489.328735
3835.176758	488.117310
3832.707031	492.980377
3830.236328	478.613861
3827.764648	508.763000
3825.291992	502.489807
3822.818359	514.413025
3820.343750	509.152557
3817.868164	504.906036
3815.390625	508.738037
3812.913086	539.809509
3810.434570	509.332184
3807.955078	539.369629
3805.473633	559.304810
3802.992188	535.907776
3800.509766	573.952637
3798.025391	566.672729
3795.541016	586.563599
3793.054688	596.381104
3790.568359	574.021118
3788.080078	594.889038
3785.591797	583.596680
3783.101563	584.362122
3780.610352	598.174194
3778.119141	615.987732
3775.625977	628.772339
3773.131836	608.466614
3770.636719	644.289673
3768.140625	648.032104
3765.643555	658.779602
3763.145508	659.510315
3760.646484	638.232239
